"Time stamp","Irradiance GHI from weather file | (W/m2)","System power generated | (kW)"
"Nov 20, 07:00 pm",0,-1.90284
"Nov 20, 08:00 pm",0,-1.90284
"Nov 20, 09:00 pm",0,-1.90284
"Nov 20, 10:00 pm",0,-1.90284
"Nov 20, 11:00 pm",0,-1.90284
"Nov 21, 12:00 am",0,-1.90284
"Nov 21, 01:00 am",0,-1.90284
"Nov 21, 02:00 am",0,-1.90284
"Nov 21, 03:00 am",0,-1.90284
"Nov 21, 04:00 am",0,-1.90284
"Nov 21, 05:00 am",0,-1.90284
"Nov 21, 06:00 am",0,-1.90284
"Nov 21, 07:00 am",0,-1.90284
"Nov 21, 08:00 am",2,-1.90284
"Nov 21, 09:00 am",15,880.633
"Nov 21, 10:00 am",8,348.529
"Nov 21, 11:00 am",79,6849.07
"Nov 21, 12:00 pm",24,1643.5
"Nov 21, 01:00 pm",13,740.949
"Nov 21, 02:00 pm",4,29.6686
"Nov 21, 03:00 pm",5,-1.90284
"Nov 21, 04:00 pm",0,-1.90284
"Nov 21, 05:00 pm",0,-1.90284
"Nov 21, 06:00 pm",0,-1.90284
"Nov 21, 07:00 pm",0,-1.90284
"Nov 21, 08:00 pm",0,-1.90284
"Nov 21, 09:00 pm",0,-1.90284
"Nov 21, 10:00 pm",0,-1.90284
"Nov 21, 11:00 pm",0,-1.90284
"Nov 22, 12:00 am",0,-1.90284
"Nov 22, 01:00 am",0,-1.90284
"Nov 22, 02:00 am",0,-1.90284
"Nov 22, 03:00 am",0,-1.90284
"Nov 22, 04:00 am",0,-1.90284
"Nov 22, 05:00 am",0,-1.90284
"Nov 22, 06:00 am",0,-1.90284
"Nov 22, 07:00 am",0,-1.90284
"Nov 22, 08:00 am",2,-1.90284
"Nov 22, 09:00 am",8,324.202
"Nov 22, 10:00 am",7,259.428
"Nov 22, 11:00 am",7,259.988
"Nov 22, 12:00 pm",13,722.541
"Nov 22, 01:00 pm",18,1105.36
"Nov 22, 02:00 pm",7,237.034
"Nov 22, 03:00 pm",4,-1.90284
"Nov 22, 04:00 pm",0,-1.90284
"Nov 22, 05:00 pm",0,-1.90284
"Nov 22, 06:00 pm",0,-1.90284
"Nov 22, 07:00 pm",0,-1.90284
"Nov 22, 08:00 pm",0,-1.90284
"Nov 22, 09:00 pm",0,-1.90284
"Nov 22, 10:00 pm",0,-1.90284
"Nov 22, 11:00 pm",0,-1.90284
"Nov 23, 12:00 am",0,-1.90284
"Nov 23, 01:00 am",0,-1.90284
"Nov 23, 02:00 am",0,-1.90284
"Nov 23, 03:00 am",0,-1.90284
"Nov 23, 04:00 am",0,-1.90284
"Nov 23, 05:00 am",0,-1.90284
"Nov 23, 06:00 am",0,-1.90284
"Nov 23, 07:00 am",0,-1.90284
"Nov 23, 08:00 am",2,-1.90284
"Nov 23, 09:00 am",7,244.375
"Nov 23, 10:00 am",8,333.584
"Nov 23, 11:00 am",34,2422.55
"Nov 23, 12:00 pm",3,-1.90284
"Nov 23, 01:00 pm",96,9376.51
"Nov 23, 02:00 pm",15,836.013
"Nov 23, 03:00 pm",3,-1.90284
"Nov 23, 04:00 pm",0,-1.90284
"Nov 23, 05:00 pm",0,-1.90284
"Nov 23, 06:00 pm",0,-1.90284
"Nov 23, 07:00 pm",0,-1.90284
"Nov 23, 08:00 pm",0,-1.90284
"Nov 23, 09:00 pm",0,-1.90284
"Nov 23, 10:00 pm",0,-1.90284
"Nov 23, 11:00 pm",0,-1.90284
"Nov 24, 12:00 am",0,-1.90284
"Nov 24, 01:00 am",0,-1.90284
"Nov 24, 02:00 am",0,-1.90284
"Nov 24, 03:00 am",0,-1.90284
"Nov 24, 04:00 am",0,-1.90284
"Nov 24, 05:00 am",0,-1.90284
"Nov 24, 06:00 am",0,-1.90284
"Nov 24, 07:00 am",0,-1.90284
"Nov 24, 08:00 am",0,-1.90284
"Nov 24, 09:00 am",7,246.086
"Nov 24, 10:00 am",13,726.553
"Nov 24, 11:00 am",18,1130.31
"Nov 24, 12:00 pm",7,262.094
"Nov 24, 01:00 pm",21,1357.17
"Nov 24, 02:00 pm",11,539.22
"Nov 24, 03:00 pm",4,-1.90284
"Nov 24, 04:00 pm",0,-1.90284
"Nov 24, 05:00 pm",0,-1.90284
"Nov 24, 06:00 pm",0,-1.90284
"Nov 24, 07:00 pm",0,-1.90284
"Nov 24, 08:00 pm",0,-1.90284
"Nov 24, 09:00 pm",0,-1.90284
"Nov 24, 10:00 pm",0,-1.90284
"Nov 24, 11:00 pm",0,-1.90284
"Nov 25, 12:00 am",0,-1.90284
"Nov 25, 01:00 am",0,-1.90284
"Nov 25, 02:00 am",0,-1.90284
"Nov 25, 03:00 am",0,-1.90284
"Nov 25, 04:00 am",0,-1.90284
"Nov 25, 05:00 am",0,-1.90284
"Nov 25, 06:00 am",0,-1.90284
"Nov 25, 07:00 am",0,-1.90284
"Nov 25, 08:00 am",0,-1.90284
"Nov 25, 09:00 am",9,401.357
"Nov 25, 10:00 am",57,4650.84
"Nov 25, 11:00 am",89,7955.28
"Nov 25, 12:00 pm",97,9281.27
"Nov 25, 01:00 pm",6,187.368
"Nov 25, 02:00 pm",14,773.814
"Nov 25, 03:00 pm",33,3646.03
"Nov 25, 04:00 pm",0,-1.90284
"Nov 25, 05:00 pm",0,-1.90284
"Nov 25, 06:00 pm",0,-1.90284
"Nov 25, 07:00 pm",0,-1.90284
"Nov 25, 08:00 pm",0,-1.90284
"Nov 25, 09:00 pm",0,-1.90284
"Nov 25, 10:00 pm",0,-1.90284
"Nov 25, 11:00 pm",0,-1.90284
"Nov 26, 12:00 am",0,-1.90284
"Nov 26, 01:00 am",0,-1.90284
"Nov 26, 02:00 am",0,-1.90284
"Nov 26, 03:00 am",0,-1.90284
"Nov 26, 04:00 am",0,-1.90284
"Nov 26, 05:00 am",0,-1.90284
"Nov 26, 06:00 am",0,-1.90284
"Nov 26, 07:00 am",0,-1.90284
"Nov 26, 08:00 am",0,-1.90284
"Nov 26, 09:00 am",7,249.093
"Nov 26, 10:00 am",21,1379.24
"Nov 26, 11:00 am",85,7564.46
"Nov 26, 12:00 pm",18,1138.59
"Nov 26, 01:00 pm",49,3721.18
"Nov 26, 02:00 pm",4,22.2779
"Nov 26, 03:00 pm",3,-1.90284
"Nov 26, 04:00 pm",0,-1.90284
"Nov 26, 05:00 pm",0,-1.90284
"Nov 26, 06:00 pm",0,-1.90284
"Nov 26, 07:00 pm",0,-1.90284
"Nov 26, 08:00 pm",0,-1.90284
"Nov 26, 09:00 pm",0,-1.90284
"Nov 26, 10:00 pm",0,-1.90284
"Nov 26, 11:00 pm",0,-1.90284
"Nov 27, 12:00 am",0,-1.90284
"Nov 27, 01:00 am",0,-1.90284
"Nov 27, 02:00 am",0,-1.90284
"Nov 27, 03:00 am",0,-1.90284
"Nov 27, 04:00 am",0,-1.90284
"Nov 27, 05:00 am",0,-1.90284
"Nov 27, 06:00 am",0,-1.90284
"Nov 27, 07:00 am",0,-1.90284
"Nov 27, 08:00 am",0,-1.90284
"Nov 27, 09:00 am",7,244.533
"Nov 27, 10:00 am",5,110.261
"Nov 27, 11:00 am",3,-1.90284
"Nov 27, 12:00 pm",22,1464.68
"Nov 27, 01:00 pm",5,110.192
"Nov 27, 02:00 pm",3,-1.90284
"Nov 27, 03:00 pm",4,-1.90284
"Nov 27, 04:00 pm",0,-1.90284
"Nov 27, 05:00 pm",0,-1.90284
"Nov 27, 06:00 pm",0,-1.90284
"Nov 27, 07:00 pm",0,-1.90284
"Nov 27, 08:00 pm",0,-1.90284
"Nov 27, 09:00 pm",0,-1.90284
"Nov 27, 10:00 pm",0,-1.90284
"Nov 27, 11:00 pm",0,-1.90284
"Nov 28, 12:00 am",0,-1.90284
"Nov 28, 01:00 am",0,-1.90284
"Nov 28, 02:00 am",0,-1.90284
"Nov 28, 03:00 am",0,-1.90284
"Nov 28, 04:00 am",0,-1.90284
"Nov 28, 05:00 am",0,-1.90284
"Nov 28, 06:00 am",0,-1.90284
"Nov 28, 07:00 am",0,-1.90284
"Nov 28, 08:00 am",0,-1.90284
"Nov 28, 09:00 am",6,168.499
"Nov 28, 10:00 am",3,-1.90284
"Nov 28, 11:00 am",6,188.205
"Nov 28, 12:00 pm",7,264.494
"Nov 28, 01:00 pm",5,108.273
"Nov 28, 02:00 pm",11,532.391
"Nov 28, 03:00 pm",3,-1.90284
"Nov 28, 04:00 pm",0,-1.90284
"Nov 28, 05:00 pm",0,-1.90284
"Nov 28, 06:00 pm",0,-1.90284
"Nov 28, 07:00 pm",0,-1.90284
"Nov 28, 08:00 pm",0,-1.90284
"Nov 28, 09:00 pm",0,-1.90284
"Nov 28, 10:00 pm",0,-1.90284
"Nov 28, 11:00 pm",0,-1.90284
"Nov 29, 12:00 am",0,-1.90284
"Nov 29, 01:00 am",0,-1.90284
"Nov 29, 02:00 am",0,-1.90284
"Nov 29, 03:00 am",0,-1.90284
"Nov 29, 04:00 am",0,-1.90284
"Nov 29, 05:00 am",0,-1.90284
"Nov 29, 06:00 am",0,-1.90284
"Nov 29, 07:00 am",0,-1.90284
"Nov 29, 08:00 am",0,-1.90284
"Nov 29, 09:00 am",6,170
"Nov 29, 10:00 am",136,29441.1
"Nov 29, 11:00 am",6,190.932
"Nov 29, 12:00 pm",15,901.561
"Nov 29, 01:00 pm",51,4040.75
"Nov 29, 02:00 pm",11,537.032
"Nov 29, 03:00 pm",26,2541.2
"Nov 29, 04:00 pm",0,-1.90284
"Nov 29, 05:00 pm",0,-1.90284
"Nov 29, 06:00 pm",0,-1.90284
"Nov 29, 07:00 pm",0,-1.90284
"Nov 29, 08:00 pm",0,-1.90284
"Nov 29, 09:00 pm",0,-1.90284
"Nov 29, 10:00 pm",0,-1.90284
"Nov 29, 11:00 pm",0,-1.90284
"Nov 30, 12:00 am",0,-1.90284
"Nov 30, 01:00 am",0,-1.90284
"Nov 30, 02:00 am",0,-1.90284
"Nov 30, 03:00 am",0,-1.90284
"Nov 30, 04:00 am",0,-1.90284
"Nov 30, 05:00 am",0,-1.90284
"Nov 30, 06:00 am",0,-1.90284
"Nov 30, 07:00 am",0,-1.90284
"Nov 30, 08:00 am",0,-1.90284
"Nov 30, 09:00 am",4,25.0197
"Nov 30, 10:00 am",4,37.8067
"Nov 30, 11:00 am",6,193.559
"Nov 30, 12:00 pm",14,826.495
"Nov 30, 01:00 pm",40,2944.03
"Nov 30, 02:00 pm",11,537.241
"Nov 30, 03:00 pm",3,-1.90284
"Nov 30, 04:00 pm",0,-1.90284
"Nov 30, 05:00 pm",0,-1.90284
"Nov 30, 06:00 pm",0,-1.90284
"Nov 30, 07:00 pm",0,-1.90284
"Nov 30, 08:00 pm",0,-1.90284
"Nov 30, 09:00 pm",0,-1.90284
"Nov 30, 10:00 pm",0,-1.90284
"Nov 30, 11:00 pm",0,-1.90284
"Dec 1, 12:00 am",0,-1.90284
"Dec 1, 01:00 am",0,-1.90284
"Dec 1, 02:00 am",0,-1.90284
"Dec 1, 03:00 am",0,-1.90284
"Dec 1, 04:00 am",0,-1.90284
"Dec 1, 05:00 am",0,-1.90284
"Dec 1, 06:00 am",0,-1.90284
"Dec 1, 07:00 am",0,-1.90284
"Dec 1, 08:00 am",0,-1.90284
"Dec 1, 09:00 am",8,317.991
"Dec 1, 10:00 am",4,38.1892
"Dec 1, 11:00 am",6,194.377
"Dec 1, 12:00 pm",6,194.106
"Dec 1, 01:00 pm",5,113.636
"Dec 1, 02:00 pm",8,313.594
"Dec 1, 03:00 pm",6,36.1995
"Dec 1, 04:00 pm",0,-1.90284
"Dec 1, 05:00 pm",0,-1.90284
"Dec 1, 06:00 pm",0,-1.90284
"Dec 1, 07:00 pm",0,-1.90284
"Dec 1, 08:00 pm",0,-1.90284
"Dec 1, 09:00 pm",0,-1.90284
"Dec 1, 10:00 pm",0,-1.90284
"Dec 1, 11:00 pm",0,-1.90284
"Dec 2, 12:00 am",0,-1.90284
"Dec 2, 01:00 am",0,-1.90284
"Dec 2, 02:00 am",0,-1.90284
"Dec 2, 03:00 am",0,-1.90284
"Dec 2, 04:00 am",0,-1.90284
"Dec 2, 05:00 am",0,-1.90284
"Dec 2, 06:00 am",0,-1.90284
"Dec 2, 07:00 am",0,-1.90284
"Dec 2, 08:00 am",0,-1.90284
"Dec 2, 09:00 am",9,389.832
"Dec 2, 10:00 am",10,503.642
"Dec 2, 11:00 am",12,669.578
"Dec 2, 12:00 pm",12,669.01
"Dec 2, 01:00 pm",11,581.527
"Dec 2, 02:00 pm",9,386.748
"Dec 2, 03:00 pm",3,-1.90284
"Dec 2, 04:00 pm",0,-1.90284
"Dec 2, 05:00 pm",0,-1.90284
"Dec 2, 06:00 pm",0,-1.90284
"Dec 2, 07:00 pm",0,-1.90284
"Dec 2, 08:00 pm",0,-1.90284
"Dec 2, 09:00 pm",0,-1.90284
"Dec 2, 10:00 pm",0,-1.90284
"Dec 2, 11:00 pm",0,-1.90284
"Dec 3, 12:00 am",0,-1.90284
"Dec 3, 01:00 am",0,-1.90284
"Dec 3, 02:00 am",0,-1.90284
"Dec 3, 03:00 am",0,-1.90284
"Dec 3, 04:00 am",0,-1.90284
"Dec 3, 05:00 am",0,-1.90284
"Dec 3, 06:00 am",0,-1.90284
"Dec 3, 07:00 am",0,-1.90284
"Dec 3, 08:00 am",0,-1.90284
"Dec 3, 09:00 am",25,1602.13
"Dec 3, 10:00 am",57,4826.26
"Dec 3, 11:00 am",79,7134.19
"Dec 3, 12:00 pm",85,7783.56
"Dec 3, 01:00 pm",73,6758.97
"Dec 3, 02:00 pm",44,3752.69
"Dec 3, 03:00 pm",9,188.636
"Dec 3, 04:00 pm",0,-1.90284
"Dec 3, 05:00 pm",0,-1.90284
"Dec 3, 06:00 pm",0,-1.90284
"Dec 3, 07:00 pm",0,-1.90284
"Dec 3, 08:00 pm",0,-1.90284
"Dec 3, 09:00 pm",0,-1.90284
"Dec 3, 10:00 pm",0,-1.90284
"Dec 3, 11:00 pm",0,-1.90284
"Dec 4, 12:00 am",0,-1.90284
"Dec 4, 01:00 am",0,-1.90284
"Dec 4, 02:00 am",0,-1.90284
"Dec 4, 03:00 am",0,-1.90284
"Dec 4, 04:00 am",0,-1.90284
"Dec 4, 05:00 am",0,-1.90284
"Dec 4, 06:00 am",0,-1.90284
"Dec 4, 07:00 am",0,-1.90284
"Dec 4, 08:00 am",0,-1.90284
"Dec 4, 09:00 am",24,1504.6
"Dec 4, 10:00 am",51,4108.31
"Dec 4, 11:00 am",67,5734.94
"Dec 4, 12:00 pm",70,6071.48
"Dec 4, 01:00 pm",55,4544.98
"Dec 4, 02:00 pm",31,2180.43
"Dec 4, 03:00 pm",7,85.0479
"Dec 4, 04:00 pm",0,-1.90284
"Dec 4, 05:00 pm",0,-1.90284
"Dec 4, 06:00 pm",0,-1.90284
"Dec 4, 07:00 pm",0,-1.90284
"Dec 4, 08:00 pm",0,-1.90284
"Dec 4, 09:00 pm",0,-1.90284
"Dec 4, 10:00 pm",0,-1.90284
"Dec 4, 11:00 pm",0,-1.90284
"Dec 5, 12:00 am",0,-1.90284
"Dec 5, 01:00 am",0,-1.90284
"Dec 5, 02:00 am",0,-1.90284
"Dec 5, 03:00 am",0,-1.90284
"Dec 5, 04:00 am",0,-1.90284
"Dec 5, 05:00 am",0,-1.90284
"Dec 5, 06:00 am",0,-1.90284
"Dec 5, 07:00 am",0,-1.90284
"Dec 5, 08:00 am",0,-1.90284
"Dec 5, 09:00 am",11,510.653
"Dec 5, 10:00 am",15,886.465
"Dec 5, 11:00 am",15,899.717
"Dec 5, 12:00 pm",14,821.155
"Dec 5, 01:00 pm",12,653.697
"Dec 5, 02:00 pm",8,301.077
"Dec 5, 03:00 pm",3,-1.90284
"Dec 5, 04:00 pm",0,-1.90284
"Dec 5, 05:00 pm",0,-1.90284
"Dec 5, 06:00 pm",0,-1.90284
"Dec 5, 07:00 pm",0,-1.90284
"Dec 5, 08:00 pm",0,-1.90284
"Dec 5, 09:00 pm",0,-1.90284
"Dec 5, 10:00 pm",0,-1.90284
"Dec 5, 11:00 pm",0,-1.90284
"Dec 6, 12:00 am",0,-1.90284
"Dec 6, 01:00 am",0,-1.90284
"Dec 6, 02:00 am",0,-1.90284
"Dec 6, 03:00 am",0,-1.90284
"Dec 6, 04:00 am",0,-1.90284
"Dec 6, 05:00 am",0,-1.90284
"Dec 6, 06:00 am",0,-1.90284
"Dec 6, 07:00 am",0,-1.90284
"Dec 6, 08:00 am",0,-1.90284
"Dec 6, 09:00 am",6,147.249
"Dec 6, 10:00 am",15,879.982
"Dec 6, 11:00 am",32,2271.07
"Dec 6, 12:00 pm",61,5000.46
"Dec 6, 01:00 pm",65,5753.27
"Dec 6, 02:00 pm",59,5951.9
"Dec 6, 03:00 pm",12,335.994
"Dec 6, 04:00 pm",0,-1.90284
"Dec 6, 05:00 pm",0,-1.90284
"Dec 6, 06:00 pm",0,-1.90284
"Dec 6, 07:00 pm",0,-1.90284
"Dec 6, 08:00 pm",0,-1.90284
"Dec 6, 09:00 pm",0,-1.90284
"Dec 6, 10:00 pm",0,-1.90284
"Dec 6, 11:00 pm",0,-1.90284
"Dec 7, 12:00 am",0,-1.90284
"Dec 7, 01:00 am",0,-1.90284
"Dec 7, 02:00 am",0,-1.90284
"Dec 7, 03:00 am",0,-1.90284
"Dec 7, 04:00 am",0,-1.90284
"Dec 7, 05:00 am",0,-1.90284
"Dec 7, 06:00 am",0,-1.90284
"Dec 7, 07:00 am",0,-1.90284
"Dec 7, 08:00 am",0,-1.90284
"Dec 7, 09:00 am",7,215.057
"Dec 7, 10:00 am",13,729.487
"Dec 7, 11:00 am",15,899.568
"Dec 7, 12:00 pm",13,739.313
"Dec 7, 01:00 pm",9,415.629
"Dec 7, 02:00 pm",6,151.713
"Dec 7, 03:00 pm",2,-1.90284
"Dec 7, 04:00 pm",0,-1.90284
"Dec 7, 05:00 pm",0,-1.90284
"Dec 7, 06:00 pm",0,-1.90284
"Dec 7, 07:00 pm",0,-1.90284
"Dec 7, 08:00 pm",0,-1.90284
"Dec 7, 09:00 pm",0,-1.90284
"Dec 7, 10:00 pm",0,-1.90284
"Dec 7, 11:00 pm",0,-1.90284
"Dec 8, 12:00 am",0,-1.90284
"Dec 8, 01:00 am",0,-1.90284
"Dec 8, 02:00 am",0,-1.90284
"Dec 8, 03:00 am",0,-1.90284
"Dec 8, 04:00 am",0,-1.90284
"Dec 8, 05:00 am",0,-1.90284
"Dec 8, 06:00 am",0,-1.90284
"Dec 8, 07:00 am",0,-1.90284
"Dec 8, 08:00 am",0,-1.90284
"Dec 8, 09:00 am",41,6785.84
"Dec 8, 10:00 am",104,21321.5
"Dec 8, 11:00 am",47,3587.04
"Dec 8, 12:00 pm",58,4724.36
"Dec 8, 01:00 pm",38,2756.78
"Dec 8, 02:00 pm",7,218.853
"Dec 8, 03:00 pm",14,522.996
"Dec 8, 04:00 pm",0,-1.90284
"Dec 8, 05:00 pm",0,-1.90284
"Dec 8, 06:00 pm",0,-1.90284
"Dec 8, 07:00 pm",0,-1.90284
"Dec 8, 08:00 pm",0,-1.90284
"Dec 8, 09:00 pm",0,-1.90284
"Dec 8, 10:00 pm",0,-1.90284
"Dec 8, 11:00 pm",0,-1.90284
"Dec 9, 12:00 am",0,-1.90284
"Dec 9, 01:00 am",0,-1.90284
"Dec 9, 02:00 am",0,-1.90284
"Dec 9, 03:00 am",0,-1.90284
"Dec 9, 04:00 am",0,-1.90284
"Dec 9, 05:00 am",0,-1.90284
"Dec 9, 06:00 am",0,-1.90284
"Dec 9, 07:00 am",0,-1.90284
"Dec 9, 08:00 am",0,-1.90284
"Dec 9, 09:00 am",42,9037.79
"Dec 9, 10:00 am",20,1284.57
"Dec 9, 11:00 am",13,738.357
"Dec 9, 12:00 pm",6,188.749
"Dec 9, 01:00 pm",5,107.945
"Dec 9, 02:00 pm",10,428.531
"Dec 9, 03:00 pm",18,1465.36
"Dec 9, 04:00 pm",0,-1.90284
"Dec 9, 05:00 pm",0,-1.90284
"Dec 9, 06:00 pm",0,-1.90284
"Dec 9, 07:00 pm",0,-1.90284
"Dec 9, 08:00 pm",0,-1.90284
"Dec 9, 09:00 pm",0,-1.90284
"Dec 9, 10:00 pm",0,-1.90284
"Dec 9, 11:00 pm",0,-1.90284
"Dec 10, 12:00 am",0,-1.90284
"Dec 10, 01:00 am",0,-1.90284
"Dec 10, 02:00 am",0,-1.90284
"Dec 10, 03:00 am",0,-1.90284
"Dec 10, 04:00 am",0,-1.90284
"Dec 10, 05:00 am",0,-1.90284
"Dec 10, 06:00 am",0,-1.90284
"Dec 10, 07:00 am",0,-1.90284
"Dec 10, 08:00 am",0,-1.90284
"Dec 10, 09:00 am",5,65.3744
"Dec 10, 10:00 am",4,35.2795
"Dec 10, 11:00 am",5,113.54
"Dec 10, 12:00 pm",3,-1.90284
"Dec 10, 01:00 pm",3,-1.90284
"Dec 10, 02:00 pm",54,6158.84
"Dec 10, 03:00 pm",5,-1.90284
"Dec 10, 04:00 pm",0,-1.90284
"Dec 10, 05:00 pm",0,-1.90284
"Dec 10, 06:00 pm",0,-1.90284
"Dec 10, 07:00 pm",0,-1.90284
"Dec 10, 08:00 pm",0,-1.90284
"Dec 10, 09:00 pm",0,-1.90284
"Dec 10, 10:00 pm",0,-1.90284
"Dec 10, 11:00 pm",0,-1.90284
"Dec 11, 12:00 am",0,-1.90284
"Dec 11, 01:00 am",0,-1.90284
"Dec 11, 02:00 am",0,-1.90284
"Dec 11, 03:00 am",0,-1.90284
"Dec 11, 04:00 am",0,-1.90284
"Dec 11, 05:00 am",0,-1.90284
"Dec 11, 06:00 am",0,-1.90284
"Dec 11, 07:00 am",0,-1.90284
"Dec 11, 08:00 am",0,-1.90284
"Dec 11, 09:00 am",4,-1.90284
"Dec 11, 10:00 am",3,-1.90284
"Dec 11, 11:00 am",10,501.733
"Dec 11, 12:00 pm",3,-1.90284
"Dec 11, 01:00 pm",4,33.9491
"Dec 11, 02:00 pm",10,424.182
"Dec 11, 03:00 pm",3,-1.90284
"Dec 11, 04:00 pm",0,-1.90284
"Dec 11, 05:00 pm",0,-1.90284
"Dec 11, 06:00 pm",0,-1.90284
"Dec 11, 07:00 pm",0,-1.90284
"Dec 11, 08:00 pm",0,-1.90284
"Dec 11, 09:00 pm",0,-1.90284
"Dec 11, 10:00 pm",0,-1.90284
"Dec 11, 11:00 pm",0,-1.90284
"Dec 12, 12:00 am",0,-1.90284
"Dec 12, 01:00 am",0,-1.90284
"Dec 12, 02:00 am",0,-1.90284
"Dec 12, 03:00 am",0,-1.90284
"Dec 12, 04:00 am",0,-1.90284
"Dec 12, 05:00 am",0,-1.90284
"Dec 12, 06:00 am",0,-1.90284
"Dec 12, 07:00 am",0,-1.90284
"Dec 12, 08:00 am",0,-1.90284
"Dec 12, 09:00 am",4,-1.90284
"Dec 12, 10:00 am",3,-1.90284
"Dec 12, 11:00 am",3,-1.90284
"Dec 12, 12:00 pm",4,38.281
"Dec 12, 01:00 pm",3,-1.90284
"Dec 12, 02:00 pm",16,856.111
"Dec 12, 03:00 pm",3,-1.90284
"Dec 12, 04:00 pm",0,-1.90284
"Dec 12, 05:00 pm",0,-1.90284
"Dec 12, 06:00 pm",0,-1.90284
"Dec 12, 07:00 pm",0,-1.90284
"Dec 12, 08:00 pm",0,-1.90284
"Dec 12, 09:00 pm",0,-1.90284
"Dec 12, 10:00 pm",0,-1.90284
"Dec 12, 11:00 pm",0,-1.90284
"Dec 13, 12:00 am",0,-1.90284
"Dec 13, 01:00 am",0,-1.90284
"Dec 13, 02:00 am",0,-1.90284
"Dec 13, 03:00 am",0,-1.90284
"Dec 13, 04:00 am",0,-1.90284
"Dec 13, 05:00 am",0,-1.90284
"Dec 13, 06:00 am",0,-1.90284
"Dec 13, 07:00 am",0,-1.90284
"Dec 13, 08:00 am",0,-1.90284
"Dec 13, 09:00 am",31,3558.22
"Dec 13, 10:00 am",93,17950.7
"Dec 13, 11:00 am",137,26391.2
"Dec 13, 12:00 pm",149,28434.4
"Dec 13, 01:00 pm",126,23571.4
"Dec 13, 02:00 pm",74,12771.8
"Dec 13, 03:00 pm",16,859.208
"Dec 13, 04:00 pm",0,-1.90284
"Dec 13, 05:00 pm",0,-1.90284
"Dec 13, 06:00 pm",0,-1.90284
"Dec 13, 07:00 pm",0,-1.90284
"Dec 13, 08:00 pm",0,-1.90284
"Dec 13, 09:00 pm",0,-1.90284
"Dec 13, 10:00 pm",0,-1.90284
"Dec 13, 11:00 pm",0,-1.90284
"Dec 14, 12:00 am",0,-1.90284
"Dec 14, 01:00 am",0,-1.90284
"Dec 14, 02:00 am",0,-1.90284
"Dec 14, 03:00 am",0,-1.90284
"Dec 14, 04:00 am",0,-1.90284
"Dec 14, 05:00 am",0,-1.90284
"Dec 14, 06:00 am",0,-1.90284
"Dec 14, 07:00 am",0,-1.90284
"Dec 14, 08:00 am",0,-1.90284
"Dec 14, 09:00 am",35,6747.25
"Dec 14, 10:00 am",16,962.865
"Dec 14, 11:00 am",42,3171.09
"Dec 14, 12:00 pm",39,2917.76
"Dec 14, 01:00 pm",17,1045.01
"Dec 14, 02:00 pm",9,351.463
"Dec 14, 03:00 pm",3,-1.90284
"Dec 14, 04:00 pm",0,-1.90284
"Dec 14, 05:00 pm",0,-1.90284
"Dec 14, 06:00 pm",0,-1.90284
"Dec 14, 07:00 pm",0,-1.90284
"Dec 14, 08:00 pm",0,-1.90284
"Dec 14, 09:00 pm",0,-1.90284
"Dec 14, 10:00 pm",0,-1.90284
"Dec 14, 11:00 pm",0,-1.90284
"Dec 15, 12:00 am",0,-1.90284
"Dec 15, 01:00 am",0,-1.90284
"Dec 15, 02:00 am",0,-1.90284
"Dec 15, 03:00 am",0,-1.90284
"Dec 15, 04:00 am",0,-1.90284
"Dec 15, 05:00 am",0,-1.90284
"Dec 15, 06:00 am",0,-1.90284
"Dec 15, 07:00 am",0,-1.90284
"Dec 15, 08:00 am",0,-1.90284
"Dec 15, 09:00 am",4,-1.90284
"Dec 15, 10:00 am",12,647.094
"Dec 15, 11:00 am",3,-1.90284
"Dec 15, 12:00 pm",3,-1.90284
"Dec 15, 01:00 pm",25,1680.66
"Dec 15, 02:00 pm",7,208.623
"Dec 15, 03:00 pm",3,-1.90284
"Dec 15, 04:00 pm",0,-1.90284
"Dec 15, 05:00 pm",0,-1.90284
"Dec 15, 06:00 pm",0,-1.90284
"Dec 15, 07:00 pm",0,-1.90284
"Dec 15, 08:00 pm",0,-1.90284
"Dec 15, 09:00 pm",0,-1.90284
"Dec 15, 10:00 pm",0,-1.90284
"Dec 15, 11:00 pm",0,-1.90284
"Dec 16, 12:00 am",0,-1.90284
"Dec 16, 01:00 am",0,-1.90284
"Dec 16, 02:00 am",0,-1.90284
"Dec 16, 03:00 am",0,-1.90284
"Dec 16, 04:00 am",0,-1.90284
"Dec 16, 05:00 am",0,-1.90284
"Dec 16, 06:00 am",0,-1.90284
"Dec 16, 07:00 am",0,-1.90284
"Dec 16, 08:00 am",0,-1.90284
"Dec 16, 09:00 am",4,-1.90284
"Dec 16, 10:00 am",9,408.88
"Dec 16, 11:00 am",5,111.112
"Dec 16, 12:00 pm",5,111.473
"Dec 16, 01:00 pm",3,-1.90284
"Dec 16, 02:00 pm",14,699.138
"Dec 16, 03:00 pm",2,-1.90284
"Dec 16, 04:00 pm",0,-1.90284
"Dec 16, 05:00 pm",0,-1.90284
"Dec 16, 06:00 pm",0,-1.90284
"Dec 16, 07:00 pm",0,-1.90284
"Dec 16, 08:00 pm",0,-1.90284
"Dec 16, 09:00 pm",0,-1.90284
"Dec 16, 10:00 pm",0,-1.90284
"Dec 16, 11:00 pm",0,-1.90284
"Dec 17, 12:00 am",0,-1.90284
